hitIndex,hitDocId,hitStart,hitEnd,score,quoteIndex,quoteStart,quoteEnd,quoteDocId,workCount,quoteMeta,hitMeta,quoteText,hitText,result,annotator
99475,0913600600,38917,39302,0.756,0,211082,211369,A48874,41,top5,top80-90,"nother reason *why* God hath scattered up and down *several degrees of pleasure and pain, in all the things that environ and affect us*; and blended them together, in almost all that our Thoughts and Senses have to do with; that we finding imperfection, dissatisfaction, and want of comp",", whether they be of God ?<br />Let us therefore confider how it is that in the Experi-<br />ments we make upon ourselves we form a proper Judg-<br />ment of our bodily Health or of the Welfare of our<br />Minds, what Sort of Evidence offers itself to convince<br />us that we are well and hearty in both these Refpe&s,<br />and then apply the fame Reasoning to our fpiritualWel-<br />fare, and we shall find that we can",N,2
99606,0756601400,20435,20776,0.756,0,211082,211369,A48874,41,top5,top80-90,"nother reason *why* God hath scattered up and down *several degrees of pleasure and pain, in all the things that environ and affect us*; and blended them together, in almost all that our Thoughts and Senses have to do with; that we finding imperfection, dissatisfaction, and want of comp","iness of others, de-<br />pending upon this Conformity of our Con-<br /><br />dud<br /><br />(I9)<br />dud to the Wisdom of God; our Self-<br />enjoyment, and inward Satisfation in this<br />World; our being owned by Christ as his<br />Servants, at his Coming, or our being re-<br />jeaed by him; or, our Happiness and<br />Misery in another Life, which depend<br />upon our Improvement in these Excel",N,2
104428,0938300300,8822,9189,0.754,0,211082,211369,A48874,41,top5,top80-90,"nother reason *why* God hath scattered up and down *several degrees of pleasure and pain, in all the things that environ and affect us*; and blended them together, in almost all that our Thoughts and Senses have to do with; that we finding imperfection, dissatisfaction, and want of comp","our bosoms affectionately cherished by<br />the rational powers, this could not be : but reason is, perhaps,<br />often less bury in guiding inftinat than in fupprefling it. The<br />effect is both inward and outward, pcrfonal and public, *con-<br />fJifon and cvery evil work.<br /><br />It were here earv for us to exclaim against those whom<br />Divine Providence hath placed in this world above us;",N,2
0,1166700700,341525,341881,0.864,24,443110,443407,A48874,15,top6-50,top5,"uppose a Man be carried, whilst fast asleep, into a Room, where is a Person he longs to see and speak with; and be there locked fast in, beyond his Power to get out: he awakes, and is glad to find himself in so desirable Company, which he stays willingly in, *i. e.* preferrs his stay to going awa","into a room where there is a person he.<br />longs to 'fee and converse with; and be there<br />locked fast in and thus deprived of opportunity<br />to get out; he awakes, and unconscious of his<br />confinement, is glad to find himself in so de-<br />firable company, which he flays willingly in.<br />He is the subjeCt of true volition refpeaing for-<br />bearing to go. But alter the cafe",P,5
1,0991900100,55538,55894,0.862,24,443110,443407,A48874,15,top6-50,top5,"uppose a Man be carried, whilst fast asleep, into a Room, where is a Person he longs to see and speak with; and be there locked fast in, beyond his Power to get out: he awakes, and is glad to find himself in so desirable Company, which he stays willingly in, *i. e.* preferrs his stay to going awa",", and where he pleases.<br />Nay, you cannot sleep, unless he pleases<br />you should; for he will order you<br />sometimes out of bed at midnight, and<br />hurry you away at a moment's warn-<br />ing: indeed, if you can sleep .in his ve-<br />hicle, he cannot prevent it; nay, in-<br />deed, to give him his due, this he is<br />ordinarily disposed to encourage; for<br />the earlier he forces you to",M,5
2,0711000400,1906,2269,0.861,24,443110,443407,A48874,15,top6-50,top5,"uppose a Man be carried, whilst fast asleep, into a Room, where is a Person he longs to see and speak with; and be there locked fast in, beyond his Power to get out: he awakes, and is glad to find himself in so desirable Company, which he stays willingly in, *i. e.* preferrs his stay to going awa","so speak) and none to move. A<br />man confined to his bed by broken Limbs, has an<br />ability to remain in bed, but he has no ability to<br />go out of the bed: and therefore we do not fay,<br />he continues in bed freely, however contented he<br />is to remain there. He is under necefity, and can-<br />not come out of the bed, if he would. A man<br />does not actfreely, except, when it was in",M,5
3,0976600400,83069,83454,0.848,24,443110,443407,A48874,15,top6-50,top5,"uppose a Man be carried, whilst fast asleep, into a Room, where is a Person he longs to see and speak with; and be there locked fast in, beyond his Power to get out: he awakes, and is glad to find himself in so desirable Company, which he stays willingly in, *i. e.* preferrs his stay to going awa","-houfes,<br />there the man is in his dungeon already, (the only<br />fort of dungeon, at lead, which. I conceive any<br />man need be in) very safe and quiet. He is like-<br />wife entertaining himself with his bread and<br />water: with only one little circumstance in his<br />favor, that whenever he is tired of that regimen,<br />'it is in his own power to put himself under a bet-<br />ter: unless my contractor choofes",T,5
4,0035900700,7038,7425,0.844,24,443110,443407,A48874,15,top6-50,top5,"uppose a Man be carried, whilst fast asleep, into a Room, where is a Person he longs to see and speak with; and be there locked fast in, beyond his Power to get out: he awakes, and is glad to find himself in so desirable Company, which he stays willingly in, *i. e.* preferrs his stay to going awa","is in any degree, fit for either<br />bufineG or conversation, who does not com-<br />mand his attention to the present object, be<br />what it will. When I fee a man absent in<br />mind, I chose tobe abfentin body; for it is<br />almost impossible for me to stay in the room,<br />as I cannot sand inattention and awkward-<br />ness.<br /><br />I would rather be in company with a dead<br />man, than with an absent dne: for if the<br />dead",T,5
287,1128101306,113086,113460,0.805,24,443110,443407,A48874,15,top6-50,top0-10,"uppose a Man be carried, whilst fast asleep, into a Room, where is a Person he longs to see and speak with; and be there locked fast in, beyond his Power to get out: he awakes, and is glad to find himself in so desirable Company, which he stays willingly in, *i. e.* preferrs his stay to going awa","in private; takes a chair without be-<br />ing desired, and fays, I hope I do not intrude on you;<br />or, I will be gone: however, down he squats himself,<br />and there fits. It is expeaced he will soon take his<br />leave; but his patience exceeds yours, and he flicks<br />by you till the person with whom you had business is<br />gone.<br /><br />If two persons, having a mutual tenderness for each<br />other, but",T,5
1607,1240602102,173080,173466,0.784,24,443110,443407,A48874,15,top6-50,top0-10,"uppose a Man be carried, whilst fast asleep, into a Room, where is a Person he longs to see and speak with; and be there locked fast in, beyond his Power to get out: he awakes, and is glad to find himself in so desirable Company, which he stays willingly in, *i. e.* preferrs his stay to going awa","means.""<br />"" I cannot imagine how you can have sustained<br />injuries from a man you never saw; it appears very<br />mysterious to me.""<br />""I cannot at present unfold it, but you would be<br />convinced of the reality, were I at liberty to disclose<br />it. But when will he be with you? He may yet<br /><br />do<br /><br />do my amiable friend signal service, as he, and i:<br />only, can fully cear up an affair, which has octa.<br />sione",N,5
1629,0579901102,73723,74031,0.784,24,443110,443407,A48874,15,top6-50,top0-10,"uppose a Man be carried, whilst fast asleep, into a Room, where is a Person he longs to see and speak with; and be there locked fast in, beyond his Power to get out: he awakes, and is glad to find himself in so desirable Company, which he stays willingly in, *i. e.* preferrs his stay to going awa","molt busy moments, all are admitted<br />' that want his afli(tance: "" For<br />thoughl I exclude idleness and plea-<br />"" sure, I will never,"" fays he, "" bar my<br />"" doors againit chnrity. To man is<br />"" permitted the contemplation of the<br />"" Ikies, but the praaice of virtue is<br />"" coulmanded.""<br />' Surely,' liid the plincefs, 'this",N,5
